#################ruch ziemi i ksierzyca##########################
#metoda prendkosciowa verleta: 
#t 	 krx 			 kry 		 kvx 		 kvy		 kfx 		 kfy 		Zrx 		 Zry 		 Zvx 		 Zvy		 Zfx		 Zfy 		 EC 		 odleglosc
456000	 1.759039e+08 	 3.530870e+08 	 -9.107626e+02 	 4.009103e+02 	 -8.398964e+19 	 -1.708166e+20 	 2.827167e+06 	 1.086626e+06 	 1.120525e+01 	 6.976985e+00 	 8.398964e+19 	 1.708166e+20 	 -3.776492e+28 	 3.922497e+08  
462000	 1.704187e+08 	 3.554506e+08 	 -9.175192e+02 	 3.868984e+02 	 -8.149498e+19 	 -1.723659e+20 	 2.894651e+06 	 1.129003e+06 	 1.128837e+01 	 7.149375e+00 	 8.149498e+19 	 1.723659e+20 	 -3.776492e+28 	 3.919287e+08  
468000	 1.648937e+08 	 3.577298e+08 	 -9.240709e+02 	 3.727613e+02 	 -7.896941e+19 	 -1.738834e+20 	 2.962627e+06 	 1.172419e+06 	 1.136898e+01 	 7.323306e+00 	 7.896941e+19 	 1.738834e+20 	 -3.776492e+28 	 3.916054e+08  
474000	 1.593299e+08 	 3.599237e+08 	 -9.304150e+02 	 3.585016e+02 	 -7.641313e+19 	 -1.753687e+20 	 3.031079e+06 	 1.216882e+06 	 1.144703e+01 	 7.498745e+00 	 7.641313e+19 	 1.753687e+20 	 -3.776492e+28 	 3.912799e+08  
480000	 1.537287e+08 	 3.620318e+08 	 -9.365491e+02 	 3.441220e+02 	 -7.382641e+19 	 -1.768210e+20 	 3.099992e+06 	 1.262403e+06 	 1.152250e+01 	 7.675660e+00 	 7.382641e+19 	 1.768210e+20 	 -3.776493e+28 	 3.909521e+08  
486000	 1.480913e+08 	 3.640532e+08 	 -9.424708e+02 	 3.296251e+02 	 -7.120951e+19 	 -1.782396e+20 	 3.169349e+06 	 1.308990e+06 	 1.159536e+01 	 7.854017e+00 	 7.120951e+19 	 1.782396e+20 	 -3.776492e+28 	 3.906223e+08  
492000	 1.424190e+08 	 3.659873e+08 	 -9.481776e+02 	 3.150138e+02 	 -6.856270e+19 	 -1.796241e+20 	 3.239136e+06 	 1.356652e+06 	 1.166557e+01 	 8.033782e+00 	 6.856270e+19 	 1.796241e+20 	 -3.776493e+28 	 3.902903e+08  
498000	 1.367132e+08 	 3.678334e+08 	 -9.536671e+02 	 3.002909e+02 	 -6.588625e+19 	 -1.809735e+20 	 3.309336e+06 	 1.405396e+06 	 1.173311e+01 	 8.214920e+00 	 6.588625e+19 	 1.809735e+20 	 -3.776494e+28 	 3.899564e+08  
504000	 1.309750e+08 	 3.695908e+08 	 -9.589367e+02 	 2.854592e+02 	 -6.318045e+19 	 -1.822873e+20 	 3.379933e+06 	 1.455231e+06 	 1.179794e+01 	 8.397396e+00 	 6.318045e+19 	 1.822873e+20 	 -3.776495e+28 	 3.896207e+08  
510000	 1.252059e+08 	 3.712589e+08 	 -9.639843e+02 	 2.705217e+02 	 -6.044565e+19 	 -1.835649e+20 	 3.450911e+06 	 1.506164e+06 	 1.186004e+01 	 8.581174e+00 	 6.044565e+19 	 1.835649e+20 	 -3.776496e+28 	 3.892831e+08  
